The University of Texas at Austin|741587488|Approved|P.O. Box 7458|Austin|TX|78713|Mr. David DiDonato|Matching Gifts Coordinator|(512) 475-9654|(512)475-7743|www.utexas.edu|Education|To collect gifts that benefit both faculty and students.Friends of Alec: To be the most trusted radio source for news and music in Central Texas.The Longhorn Foundation: Funds assist the operating budget of UTâ¬"s 20-sport program in such areas as scholarships, academic services, sports medicine operations, and student-athlete facilities used for study, nutrition, and strength and conditioning.University of Texas Foundation: To achieve excellence in the interrelated areas of undergraduate education, graduate education, research and public service. The university provides superior and comprehensive educational opportunities at the baccalaureate through doctoral and special professional educational levels.University of Texas System: To achieve excellence in the interrelated areas of undergraduate education, graduate education, research and public service.University of Texas at Austin: To transform lives for the benefit of society through the core values of learning, discovery, freedom, leadership, individual opportunity, and responsibility.University of Texas Foundation, Inc: To accept and manage gifts in support of the UT System and its now 15 institutions.
Mountain View-Los Altos High School Foundation|942848246|Approved|P. O. Box 1146|Los Altos|CA|94023-1146|Ms. Laura Roberts|Executive Director|650-941-9922|650-941-9922|mvlafoundation.org|Education|To provide grants to support key programs that support our studentsâ¬?academic success that would not otherwise be funded.
Elizabeth Stone House|510192418|Approved|PO Box 300039|Jamaica Plain|MA|02130|Miss Amanda Green|Associate Director of Development|(617) 427-9801|(617) 522-0968|www.elizabethstonehouse.org|Human Services|To break cycles of violence, disempowerment and institutionalization of women in emotional distress and their children through an ever-widening array of comprehensive services.
Youth Dynamics|910858312|Approved|P. O. Box 486|Burlington|WA|98233|Mrs. Teci Greydanus|Accounting Director|3607571337|3607570727|www.yd.org|ReligiousParent|To invite and challenge youth to a lifelong journey in relationship with Christ and His church.
Ragamala|911144806|Approved|P.O.Box 27851|Seattle|WA|98165|Mr. Ramesh Gangolli|Associate Treasurer|(425) 481-7729|(206) 260-8787|www.ragamala.org|Arts & Culture|Seeks to foster the understanding and appreciation of the Performing Arts of South Asia; i.e. India, Pakistan, Nepal, Afghanistan, and other culturally cognate countries.
Food for the Hungry Inc|952680390|Approved|1224 East Washington Street|Phoenix|AZ|85034-1102|Ms. Barbara Chapman|Executive Assistant|(480) 609-7707|(480) 998-4806|www.fh.org|Civic|Helps some of the world's most disadvantaged people in 37 countries through child development programs, agriculture and clean-water projects, health and nutrition programs, education, micro-enterprise loans and emergency relief.Food for the Hungry Inc - Asia Quake Relief: Helps some of the world's most disadvantaged people in 37 countries through child development programs, agriculture and clean-water projects, health and nutrition programs, education, micro-enterprise loans and emergency relief.
Compassion International Incorporated|362423707|Approved|12290 Voyager Parkway|Colorado Springs|CO|80921|Ms. Ashley Perry|IT Asset Supervisor|(719) 272-4987|(719) 594-6271|http://www.compassion.com/|Civic|To advocate for children, to release them from their spiritual, economic, social, and physical poverty and enable them to become responsible and fulfilled Christian adults.
Seattles Union Gospel Mission|910595029|Approved|PO Box 202|Seattle|WA|98111|Ms. Elizabeth B. Ford|Director of Accounting|(206) 723-0767|(206) 723-1076|http://www.ugm.org/|Civic|To provide hope to the hungry, homeless and hurting by meeting their physical, emotional and spiritual needs.
Life Choices of King County|911189971|Approved|1209 6th Ave|Tacoma|WA|98405|Mrs. Tracey Bongat|Administrative Assistant, Development|(253) 383-6033|(253) 383-5914|http://www.carenetps.org|Human Services|Assist women in making informed and healthy decisions about their pregnancies and empower people to make life-affirming choices regarding health, relationships and pregnancy.Life Choices of King County: To offer pregnancy clinic services that are free and in a private, comfortable setting. Only you decide who will know about your visit. To answer your questions and offer a caring, non-judgmental place to turn. To set up appointments at one of our clinics, to answer your questions, to listen to you
Cascade AIDS Project Inc|930903383|Approved|208 SW Fifth Ave Ste. 800|Portland|OR|97204-1418|Miss Bekah Telew|Development Officer|(503) 278-3851|(503) 223-6437|http://www.cascadeaids.org/|Human Services|The leading provider of HIV prevention education, housing, advocacy and services organization in Oregon and Southwest Washington, seeks a Housing services Coordinator to provide emergency housing and eviction prevention services, coordination of selection and placement process, and to take the lead on all housing data collection, evaluating and reporting.
Natural Resources Defense Council|132654926|Approved|40 West 20th Street|New York|NY|10011|Miss Tasha Angelet|Membership Assistant|(212) 727-2700|(212) 727-1773|http://www.nrdc.org|Civic|To protect the planet's wildlife and wild places and to ensure a safe and healthy environment for all living things.
The Carter Center Inc|581454716|Approved|One Copenhill|Atlanta|GA|30307|Ms. Natalia Barreto|Assistant Director, Development|(404) 420-5118|(404) 688-1701|http://www.cartercenter.org|Human Services|Promotes peace through collaborative efforts in conflict resolution, democratization, human rights, global development and working to improve the quality of life through programs in disease prevention and agriculture.
Washington Ballet|520846173|Approved|3515 Wisconsin Avenue N.W.|Washington|DC|20016|Mr. Zack Lynch|Development Operations Coordinator|(202) 362-3606|(202) 362-1311|www.washingtonballet.org/|Arts & Culture|Dedicated to ensuring excellence in its professional performance company, growing the next generation of dancers through its Washington School of Ballet, and serving the community in which it resides through robust community engagement programs.
University of Montana Foundation|810362989|Approved|Brantley Hall|Missoula|MT|59807-7159|Miss Lynanne Hawthorne|Gift Processing Specialist|(406) 243-2593|(406) 243-4965|http://www.umt.edu/umf/about/default.htm|Education|The University of Montana Foundation is a private non-profit organization designated to receive, manage and disperse all private gifts to the University.  It conducts the Excellence Fund drive annually to meet current needs that don't receive state fundinMontana Public Radio: To provide a distinctive, enriching program service that entertains, informs and educates listeners of all ages. Shows include jazz, classical, folk, blues, literature, and the longest running children's program on public radio.University Of Montana Foundation: The University of Montana Foundation is a private non-profit organization designated to receive, manage and disperse all private gifts to the University.  It conducts the Excellence Fund drive annually to meet current needs that don't receive state fundingUniversity of Montana Foundation: To receive, manage and disperse all private gifts to the University.  It conducts the Excellence Fund drive annually to meet current needs that don't receive state funding.
